VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
,209250.605947,382231.214716
,209252.068425,382331.199961
,209256.386685,382431.10265
,209263.557029,382530.841083
,209273.573857,382630.33406
,209285.322076,382729.640865
,209297.089494,382828.945471
,209308.856813,382928.249976
,209320.624231,383027.554481
,209332.39165,383126.859086
,209344.158968,383226.163591
,209355.926387,383325.468196
,209367.693805,383424.772701
,209379.726822,383524.04461
,209394.469226,383622.946562
,209412.499516,383721.302268
,209433.797794,383819.002428
,209458.201262,383915.975239
,209483.410928,384012.744765
,209508.620594,384109.51419
,209533.830259,384206.283715
,209559.040025,384303.05324
,209584.24969,384399.822765
,209609.140156,384496.674084
,209631.029231,384594.237554
,209646.164833,384693.053612
,209652.381181,384792.825029
,209649.514287,384892.748807
,209637.587764,384991.999652
,209616.700124,385089.757972
,209587.377674,385185.335079
,209552.48519,385279.042313
,209515.62813,385372.001423
,209478.682571,385464.925532
,209441.737013,385557.849641
,209404.791454,385650.77385
,209367.845896,385743.697958
,209330.900337,385836.622067
,209294.487772,385929.753082
,209262.182556,386024.379148
,209234.715385,386120.521078
,209212.157062,386217.931774
,209194.565489,386316.360737
,209181.985971,386415.554872
,209174.450711,386515.259179
,209171.979214,386615.217161
,209174.577782,386715.17202
,209182.239819,386814.866657
,209194.945431,386914.044674
,209212.66222,387012.451172
,209235.344391,387109.833053
,209241.733785,387133.187842
,209180.743718,387212.017082
,209116.047555,387288.281901
,209051.351393,387364.546721
,208986.654046,387440.810533
,208921.798193,387516.939597
,208856.942341,387593.068662
,208792.086488,387669.197726
,208727.230636,387745.32679
,208662.031893,387821.151815
,208597.334567,387897.415647
,208532.637243,387973.67948
,208467.939918,388049.943312
,208403.213579,388126.182396
,208338.108759,388202.098655
,208271.553503,388276.742691
,208203.089491,388349.624456
,208131.651385,388419.598958
,208061.284501,388490.665247
,207990.917617,388561.731537
,207920.550733,388632.797826
,207850.183849,388703.864116
,207779.816965,388774.930405
,207709.450082,388845.996695
,207639.083198,388917.062984
,207570.473331,388989.817231
,207505.181953,389065.558378
,207443.758028,389144.468366
,207386.355162,389226.349961
,207333.116883,389310.998415
,207284.168268,389398.197978
,207239.647494,389487.739274
,207199.666406,389579.397432
,207164.303902,389672.934589
,207133.025917,389767.92257
,207103.258716,389863.399367
,207073.546098,389958.893218
,207043.833474,390054.387065
,207014.120849,390149.880913
,206984.408226,390245.374761
,206954.695606,390340.86861
,206924.982982,390436.362458
,206895.27036,390531.856305
,206865.557741,390627.350154
,206835.845119,390722.844002
,206806.132493,390818.337849
,206776.419873,390913.831697
,206746.707249,391009.325544
,206716.994628,391104.819392
,206687.282007,391200.313239
,206657.569384,391295.807086
,206627.856762,391391.300933
,206598.144142,391486.794781
,206568.43152,391582.288628
,206538.718894,391677.782474
,206509.006274,391773.276321
,206479.29365,391868.770167
,206449.581029,391964.264013
,206419.868405,392059.757859
,206390.155783,392155.251705
,206360.443166,392250.745553
,206330.730541,392346.239398
,206301.017918,392441.733244
,206271.245452,392537.208313
,206239.681136,392632.102505
,206205.393705,392726.047108
,206168.460986,392818.983627
,206128.863428,392910.816326
,206087.093625,393001.684507
,206045.064218,393092.433851
,206003.034812,393183.183196
,205961.005399,393273.932537
,205918.97599,393364.681879
,205876.946579,393455.431221
,205834.917168,393546.180563
,205792.887865,393636.929906
,205750.858452,393727.679246
,205708.828994,393818.428566
,205666.799555,393909.177893
,205624.770112,393999.92722
,205582.740668,394090.676545
,205540.711264,394181.425889
,205498.681863,394272.175234
,205456.652462,394362.92458
,205414.623061,394453.673925
,205372.593661,394544.42327
,205330.56426,394635.172615
,205288.534859,394725.921959
,205246.505459,394816.671304
,205204.476063,394907.420651
,205162.446666,394998.169997
,205120.41727,395088.919344
,205078.387874,395179.66869
,205036.358412,395270.418006
,204994.39382,395361.197254
,204953.955129,395452.661526
,204917.588196,395545.813478
,204885.942463,395640.672819
,204859.050126,395736.987358
,204837.023293,395834.529818
,204819.867064,395933.046084
,204807.65477,396032.297428
,204798.877953,396131.919343
,204790.819807,396231.603744
,204782.762972,396331.288251
,204774.706135,396430.972758
,204766.649298,396530.657265
,204758.592461,396630.341772
,204750.535624,396730.026279
,204742.478786,396829.710785
,204734.421949,396929.395292
,204724.929157,397028.939737
,204711.864591,397128.092271
,204702.769309,397227.645818
,204695.765875,397327.409866
,204688.762436,397427.173914
,204681.758999,397526.937962
,204674.755566,397626.70201
,204667.752131,397726.466058
,204660.74869,397826.230105
,204653.745256,397925.994153
,204645.815858,398025.688281
,204637.759013,398125.372786
,204629.702179,398225.057292
,204621.645343,398324.741797
,204613.588498,398424.426302
,204605.531661,398524.110807
,204597.474828,398623.795312
,204589.41799,398723.479817
,204582.680419,398823.257736
,204579.234384,398923.202932
,204579.105835,399023.207672
,204582.341904,399123.16012
,204588.871858,399222.951606
,204596.918329,399322.636948
,204604.964794,399422.32229
,204613.01126,399522.007633
,204621.05773,399621.692974
,204629.104198,399721.378316
,204637.150666,399821.063658
,204643.840111,399920.847189
,204648.232097,400020.757682
,204650.529154,400120.738628
,204650.275239,400220.743939
,204647.736037,400320.718554
,204644.825442,400420.684165
,204641.900225,400520.650939
,204638.975011,400620.617713
,204636.049795,400720.584487
,204633.124579,400820.551262
,204630.199361,400920.518035
,204627.274142,401020.484809
,204624.348925,401120.451583
,204621.423705,401220.418357
,204618.498491,401320.38513
,204615.573275,401420.351904
,204612.648056,401520.318677
,204609.72284,401620.28545
,204606.797622,401720.252224
,204604.965528,401820.242382
,204605.61236,401920.24721
,204608.767333,402020.204438
,204614.420801,402120.051497
,204622.578173,402219.725111
,204633.209035,402319.165233
,204646.322588,402418.308629
,204661.92634,402517.090686
,204679.973019,402615.455754
,204701.516777,402713.08654
,204725.084125,402810.265443
,204750.455175,402907.000636
,204778.231433,403003.072759
,204807.713695,403098.637815
,204837.2712,403194.179776
,204866.828701,403289.721739
,204896.38621,403385.2637
,204925.94371,403480.805663
,204955.501205,403576.347627
,204985.058697,403671.889593
,205014.616189,403767.431558
,205044.173678,403862.973524
,205073.731221,403958.515474
,205103.288723,404054.057436
,205132.846232,404149.599396
,205162.403732,404245.141358
,205191.81375,404340.727446
,205221.363833,404436.271703
,205250.913916,404531.815959
,205280.463999,404627.360216
,205310.12155,404722.871162
,205340.710896,404818.087203
,205372.159499,404913.019993
,205405.517783,405007.300978
,205440.371937,405101.039787
,205476.622445,405194.24778
,205513.080269,405287.375323
,205549.696975,405380.439807
,205586.139779,405473.57323
,205622.582582,405566.706653
,205659.025385,405659.840075
,205695.468188,405752.973498
,205731.860499,405846.126623
,205766.253895,405940.031534
,205797.479857,406035.036914
,205825.515925,406131.032043
,205850.337085,406227.906963
,205871.927914,406325.552587
,205890.085846,406423.89386
,205905.273669,406522.737118
,205916.956008,406622.055915
,205925.354154,406721.704762
,205930.497086,406821.575076
,205932.24908,406921.563101
,205930.533683,407021.549716
,205925.836518,407121.442183
,205917.485252,407221.097581
,205905.95019,407320.431655
,205891.571269,407419.401525
,205876.588851,407518.282459
,205861.606433,407617.163392
,205846.624015,407716.044325
,205831.641597,407814.925258
,205816.659179,407913.806191
,205801.676761,408012.687124
,205786.694343,408111.568057
,205771.711925,408210.44899
,205756.729507,408309.329923
,205741.747089,408408.210855
,205726.764671,408507.091788
,205711.782252,408605.97272
,205696.970333,408704.879168
,205682.461977,408803.829192
,205670.672968,408903.141242
,205662.320272,409002.801385
,205656.187458,409102.607097
,205653.193372,409202.554436
,205652.196359,409302.559024
,205655.707122,409402.506668
,205660.594632,409502.375107
,205668.636168,409602.060839
,205679.578929,409701.461147
,205694.030738,409800.412867
,205711.089295,409898.921769
,205731.395336,409996.84815
,205752.044091,410094.693736
,205777.617952,410191.378218
,205803.196742,410288.06138
,205829.371551,410384.584905
,205855.546319,410481.108441
,205881.720352,410577.632176
,205907.894386,410674.15591
,205934.068419,410770.679645
,205960.242453,410867.20338
,205986.416486,410963.727115
,206012.590519,411060.250849
,206038.764552,411156.774584
,206064.938585,411253.298318
,206091.112618,411349.822053
,206117.286651,411446.345787
,206143.321335,411542.906835
,206167.967481,411639.823689
,206190.901839,411737.166846
,206210.37734,411835.261779
,206228.580762,411933.589861
,206245.160409,412032.21555
,206261.740056,412130.841239
,206278.319704,412229.466927
,206294.899351,412328.092616
,206311.478998,412426.718304
,206328.028588,412525.349035
,206344.542713,412623.985716
,206361.056838,412722.622396
,206377.453304,412821.277358
,206391.646923,412920.274591
,206404.58274,413019.436669
,206414.78454,413118.921727
,206422.742503,413218.614163
,206429.549226,413318.390938
,206436.204989,413418.178772
,206442.860751,413517.966605
,206449.516514,413617.754439
,206456.172277,413717.542272
,206462.828039,413817.330105
,206469.483802,413917.117939
,206476.139565,414016.905772
,206482.795326,414116.693605
,206488.53557,414216.53499
,206491.083041,414316.505567
,206490.349277,414416.50749
,206486.210181,414516.428555
,206478.801803,414616.158921
,206468.061967,414715.58568
,206452.511547,414814.367935
,206436.491919,414913.086131
,206416.054206,415010.973581
,206393.263896,415108.349657
,206370.22715,415205.669845
,206347.190404,415302.990033
,206324.153659,415400.310221
,206301.116913,415497.630409
,206278.079791,415594.950504
,206255.043001,415692.270682
,206232.006211,415789.590859
,206208.969422,415886.911035
,206185.932632,415984.231212
,206162.895842,416081.551389
,206139.859052,416178.871565
,206117.301193,416276.299637
,206098.757273,416374.564775
,206083.652342,416473.42431
,206072.735183,416572.825581
,206066.625312,416672.636321
,206065.027494,416772.61289
,206067.773261,416872.564465
,206074.976634,416972.304169
,206086.773424,417071.604459
,206102.855074,417170.301047
,206122.008839,417268.456227
,206142.740585,417366.292601
,206163.735764,417464.073544
,206184.730943,417561.854486
,206205.726121,417659.635429
,206226.7213,417757.416371
,206247.716479,417855.197313
,206268.914741,417952.934408
,206290.133099,418050.667163
,206311.351457,418148.399918
,206332.240481,418246.203536
,206353.096711,418344.014209
,206373.952941,418441.824882
,206394.809171,418539.635555
,206415.665401,418637.446229
,206436.648131,418735.229834
,206457.643306,418833.010776
,206478.638481,418930.791719
,206499.633655,419028.572661
,206520.62883,419126.353603
,206541.624005,419224.134546
,206562.411265,419321.959128
,206581.506851,419420.125419
,206598.044953,419518.755428
,206612.128957,419617.765679
,206623.724386,419717.098318
,206632.825556,419816.690165
,206639.453508,419916.477384
,206643.541905,420016.400522
,206645.68379,420116.386553
,206647.615857,420216.377437
,206649.547923,420316.368321
,206651.479989,420416.359205
,206653.412055,420516.350089
,206655.344122,420616.340973
,206659.808886,420716.247742
,206664.515415,420816.146482
,206669.221945,420916.045223
,206673.928474,421015.943963
,206674.742377,421115.9466
,206675.371508,421215.954169
,206676.000639,421315.961737
,206676.62977,421415.969306
,206677.258901,421515.976875
,206677.888032,421615.984443
,206678.517163,421715.992012
,206679.146294,421815.99958
,206680.791535,421915.984037
,206685.548769,422015.873984
,206695.43216,422115.377977
,206711.49072,422214.073171
,206733.683248,422311.572466
,206761.922591,422407.495135
,206796.09124,422501.469406
,206835.253747,422593.48425
,206876.968214,422684.377794
,206919.107147,422775.076306
,206961.24608,422865.774817
,207003.385013,422956.473329
,207045.523945,423047.17184
,207087.662878,423137.870351
,207129.801811,423228.568863
,207171.940743,423319.267374
,207214.079782,423409.965836
,207256.218162,423500.664604
,207297.924646,423591.562013
,207337.54568,423683.383365
,207373.209777,423776.805998
,207403.941567,423871.964516
,207429.623734,423968.608251
,207450.186049,424066.469244
,207465.56577,424165.277324
,207475.736204,424264.756684
,207480.653448,424364.633634
,207480.30882,424464.630951
,207474.703784,424564.471652
,207463.85336,424663.879166
,207447.788354,424762.578193
,207426.552233,424860.295193
,207400.209352,424956.761023
,207369.422715,425051.907704
,207336.032389,425146.177196
,207301.885092,425240.176507
,207267.724234,425334.170894
,207233.563527,425428.165337
,207199.402085,425522.159512
,207165.363266,425616.197988
,207133.329539,425710.931934
,207106.48954,425807.252063
,207086.532011,425905.228213
,207073.619084,426004.379048
,207067.81606,426104.198648
,207069.152317,426204.177849
,207077.620459,426303.806756
,207093.17887,426402.577031
,207115.747268,426499.984919
,207145.210207,426595.533687
,207181.418253,426688.735674
,207224.186543,426779.115444
,207273.295908,426866.212519
,207328.493761,426949.584299
,207389.0413,427029.167452
,207452.474049,427106.484056
,207516.364345,427183.425125
,207579.662942,427260.853025
,207641.718407,427339.279366
,207701.856438,427419.183395
,207759.369911,427500.994125
,207813.738796,427584.926799
,207864.646422,427671.005117
,207912.59958,427758.755592
,207956.942489,427848.390269
,207997.806115,427939.663678
,208035.129014,428032.441218
,208068.856706,428126.585323
,208098.938464,428221.957001
,208125.330897,428318.414807
,208147.994169,428415.816268
,208166.895169,428514.017188
,208182.006561,428612.872219
,208193.303716,428712.235418
,208200.772074,428811.959503
,208204.3999,428911.897022
,208204.181837,429011.900131
,208200.119039,429111.820926
,208192.215437,429211.511473
,208180.484726,429310.824426
,208164.631085,429409.555914
,208145.690806,429507.753791
,208123.352229,429605.233351
,208098.748336,429702.167597
,208072.688386,429798.721659
,208045.974802,429895.097412
,208019.187629,429991.452774
,207992.400655,430087.80819
,207965.612661,430184.163324
,207938.825685,430280.51874
,207912.038444,430376.874083
,207885.458327,430473.286279
,207862.519443,430570.609513
,207847.843009,430669.501418
,207842.205457,430769.31739
,207845.654528,430869.232933
,207858.160294,430968.422737
,207879.621291,431066.067175
,207909.840989,431161.366275
,207946.716351,431254.320412
,207985.239332,431346.612815
,208023.772581,431438.900934
,208062.304982,431531.189408
,208100.837389,431623.477879
,208139.370655,431715.765992
,208177.902957,431808.054507
,208216.435259,431900.343021
,208254.96756,431992.631536
,208293.500714,432084.919696
,208332.033015,432177.20821
,208370.565317,432269.496725
,208409.097618,432361.78524
,208447.650821,432454.064993
,208486.166979,432546.360246
,208524.686382,432638.654144
,208563.198361,432730.951141
,208601.738275,432823.236475
,208640.95303,432915.235481
,208683.117499,433005.912243
,208730.463066,433093.984112
,208783.550261,433178.719326
,208841.531882,433260.19428
,208902.200062,433339.698706
,208963.497596,433418.720983
,209024.798121,433497.740941
,209086.098752,433576.760817
,209147.399272,433655.780779
,209208.699907,433734.80065
,209270.000727,433813.820379
,209331.301063,433892.840484
,209392.601883,433971.860213
,209453.902218,434050.880318
,209515.203037,434129.900047
,209576.503539,434208.920023
,209637.804192,434287.939881
,209699.02171,434367.023963
,209757.820994,434447.904491
,209810.240382,434533.042309
,209855.41407,434622.235242
,209893.005064,434714.879884
,209922.795513,434810.320779
,209944.45126,434907.929404
,209957.949821,435006.994533
,209963.155304,435106.839486
,209960.030855,435206.77122
,209949.221225,435306.178666
,209935.210837,435405.201752
,209921.071979,435504.206801
,209906.933121,435603.211851
,209894.950149,435701.009421
,209884.21059,435800.43599
,209876.790617,435900.165244
,209872.698593,436000.086395
,209871.939966,436100.088419
,209874.514244,436200.060178
,209879.464782,436299.946895
,209884.513701,436399.828905
,209889.563641,436499.710864
,209894.612559,436599.592873
,209899.661503,436699.474882
,209904.710459,436799.35689
,209909.759376,436899.2389
,209914.809318,436999.120857
,209919.858234,437099.002867
,209924.907178,437198.884875
,209930.2824,437298.748974
,209939.880714,437398.275248
,209957.443477,437496.701201
,209983.031979,437593.355301
,210011.745323,437687.6069
,210042.981827,437782.613152
,210074.218526,437877.619339
,210105.454948,437972.625617
,210136.692492,438067.631526
,210167.928993,438162.637778
,210199.165415,438257.644056
,210230.402134,438352.650236
,210261.620916,438447.6623
,210290.859149,438543.292156
,210313.268077,438640.729115
,210327.48807,438739.693321
,210333.420358,438839.49778
,210331.023812,438939.449664
,210320.31494,439038.855117
,210301.367691,439137.023948
,210274.315327,439233.275129
,210240.56045,439327.405885
,210204.900964,439420.841992
,210169.224853,439514.271762
,210133.549106,439607.701669
,210097.872417,439701.131215
,210062.593476,439794.710631
,210030.556623,439889.436991
,210004.565755,439985.990994
,209985.06529,440084.062045
,209972.141724,440183.21436
,209965.854482,440283.007469
,209966.227997,440382.997762
,209973.261759,440482.741068
,209986.925948,440581.794054
,210007.082231,440679.734398
,210031.737218,440776.654004
,210057.431465,440873.306538
,210083.129316,440969.958115
,210108.827168,441066.609692
,210134.525019,441163.261269
,210159.787467,441260.026461
,210181.637687,441357.606983
,210197.160594,441456.384909
,210206.164413,441555.971453
,210210.804551,441655.870797
,210214.567966,441755.809495
,210218.330782,441855.748216
,210222.093597,441955.686936
,210225.856412,442055.625657
,210229.619227,442155.564377
,210233.382042,442255.503097
,210237.144857,442355.441818
,210240.907672,442455.380538
,210244.670487,442555.319258
,210248.433068,442655.257986
,210252.195854,442755.196705
,210255.958665,442855.135422
,210259.721819,442955.074127
,210263.484622,443055.012844
,210267.247438,443154.951561
,210271.010253,443254.890278
,210274.773069,443354.828995
,210278.535861,443454.767713
,210282.039332,443554.715474
,210284.30381,443654.698622
,210285.235014,443754.703077
,210284.999416,443854.7121
,210284.597823,443954.720824
,210284.196235,444054.729549
,210283.794642,444154.738274
,210283.393049,444254.746998
,210282.991457,444354.755723
,210282.589864,444454.764447
,210282.190126,444554.773178
,210283.548409,444654.768837
,210288.238893,444754.663673
,210296.256488,444854.346663
,210307.592281,444953.70702
,210322.205288,445052.638805
,210340.159328,445151.01452
,210361.382248,445248.738221
,210385.809414,445345.709868
,210413.468797,445441.810709
,210444.341309,445536.927295
,210478.078322,445631.057713
,210512.093712,445725.104826
,210546.109101,445819.151939
,210580.12449,445913.199052
,210614.139879,446007.246165
,210648.155263,446101.293262
,210681.278054,446195.652611
,210710.09934,446291.395061
,210732.586739,446388.823485
,210748.509915,446487.538488
,210757.820974,446587.095024
,210761.233243,446687.037749
,210762.112064,446787.043165
,210762.827665,446887.050134
,210763.543264,446987.057102
,210764.258864,447087.064071
,210764.974464,447187.071039
,210765.690055,447287.078008
,210766.405646,447387.084976
,210767.121236,447487.091944
,210767.836826,447587.098913
,210768.552492,447687.10588
,210769.268167,447787.112848
,210769.834701,447887.120528
,210767.539811,447987.091998
,210757.995596,448086.615122
,210740.378168,448185.032108
,210714.541499,448281.616701
,210680.75459,448375.715368
,210639.251665,448466.67482
,210590.320826,448553.863624
,210534.301759,448636.676538
,210471.58333,448714.538684
,210402.955501,448787.260444
,210331.355765,448857.082449
,210260.136813,448927.290464
,210192.19875,449000.659633
,210129.233411,449078.335668
,210071.582988,449160.034066
,210019.503518,449245.392231
,209973.226894,449334.03011
,209932.958513,449425.554188
,209898.877314,449519.557758
,209872.934973,449614.619884
,209851.561064,449712.299934
,209836.741567,449811.186634
,209828.543808,449910.840617
,209826.990239,450010.819522
,209832.110505,450110.679367
,209843.654622,450210.005666
,209859.815256,450308.695667
,209878.186609,450407.002845
,209896.87547,450505.250653
,209915.564331,450603.49846
,209934.253191,450701.746268
,209952.942038,450799.994078
,209971.630832,450898.241898
,209990.319683,450996.489707
,210009.008533,451094.737516
,210027.697384,451192.985326
,210046.386235,451291.233134
,210065.075085,451389.480943
,210083.763936,451487.728752
,210102.452786,451585.976561
,210121.141636,451684.22437
,210139.830481,451782.47218
,210158.519325,451880.71999
,210177.208169,451978.967799
,210195.897013,452077.215609
,210214.585857,452175.463419
,210233.274701,452273.711228
,210251.963545,452371.959038
,210270.652391,452470.206847
,210289.34131,452568.454642
,210308.03023,452666.702437
,210326.719149,452764.950231
,210345.408069,452863.198026
,210364.096988,452961.445821
,210382.785848,453059.693627
,210401.474708,453157.941433
,210420.163566,453256.189239
,210437.734891,453354.638118
,210452.813168,453453.495606
,210464.488236,453552.818713
,210477.650905,453651.953561
,210494.110486,453750.594608
,210510.991915,453847.659642
,210529.68044,453945.907511
,210547.745631,454044.269527
,210562.765409,454143.140056
,210574.481424,454242.456269
,210582.88067,454342.1078
,210587.68885,454441.994255
,210590.370548,454541.965934
,210592.565881,454641.951358
,210594.761214,454741.936782
,210596.956547,454841.922207
,210599.151879,454941.907631
,210601.347212,455041.893055
,210603.542544,455141.878479
,210605.737877,455241.863902
,210607.933205,455341.849326
,210610.128528,455441.83475
,210612.323851,455541.820174
,210614.519174,455641.805598
,210616.714496,455741.791021
,210618.95399,455841.77544
,210622.266092,455941.728309
,210628.647128,456041.527
,210639.85132,456140.895269
,210656.267865,456239.536453
,210677.851446,456337.177298
,210704.541954,456433.54744
,210735.84465,456528.524628
,210770.012753,456622.514528
,210805.153615,456716.146894
,210840.331013,456809.765563
,210875.50841,456903.384232
,210910.685807,456997.002901
,210945.863203,457090.62157
,210981.117506,457184.211217
,211018.056109,457277.143769
,211059.638698,457368.077862
,211108.599662,457455.237805
,211165.961711,457537.110452
,211231.211594,457612.846757
,211303.69723,457681.689821
,211382.694213,457742.951649
,211467.413066,457796.02001
,211556.921027,457840.552251
,211649.573695,457878.160669
,211743.773118,457911.742899
,211838.369321,457944.199983
,211932.970673,457976.642081
,212027.569195,458009.092418
,212121.908225,458042.285564
,212215.875159,458076.494908
,212308.747892,458113.564728
,212399.743414,458155.058346
,212488.884095,458200.332478
,212575.440024,458250.396973
,212659.518476,458304.515773
,212740.597241,458363.021166
,212819.010106,458425.075464
,212893.889258,458491.354042
,212965.470295,458561.179317
,213033.571022,458634.4125
,213098.937438,458710.097343
,213162.462089,458787.33813
,213225.400882,458865.059512
,213288.238905,458942.862364
,213351.054914,459020.683015
,213413.870929,459098.503662
,213476.686941,459176.32431
,213539.50295,459254.144962
,213602.318962,459331.96561
,213665.134976,459409.786257
,213727.950982,459487.606911
,213790.767024,459565.427535
,213853.583086,459643.248143
,213916.363103,459721.097749
,213977.760156,459800.039053
,214037.058568,459880.568711
,214094.217271,459962.630944
,214149.196674,460046.168916
,214201.958704,460131.124761
,214252.4668,460217.439648
,214300.685997,460305.053782
,214346.582889,460393.906485
,214390.125679,460483.936218
,214431.284137,460575.08042
,214470.029927,460667.276359
,214506.336118,460760.459984
,214540.177565,460854.566752
,214571.530831,460949.531483
,214600.374202,461045.288401
,214626.687699,461141.771183
,214650.453089,461238.913006
,214671.653925,461336.646582
,214690.275506,461434.904224
,214706.304952,461533.617872
,214719.852624,461632.703663
,214732.770197,461731.875435
,214745.687771,461831.047206
,214758.926933,461930.175387
,214778.295867,462028.239148
,214809.418614,462123.214305
,214852.140716,462213.56766
,214905.795376,462297.889003
,214969.545142,462374.862219
,215042.395014,462443.285934
,215123.200257,462502.104134
,215209.192089,462553.145851
,215295.938693,462602.914632
,215382.685296,462652.683413
,215469.431802,462702.452365
,215556.856641,462750.895614
,215643.60886,462800.653135
,215730.355723,462850.421464
,215817.060314,462900.263186
,215902.280137,462952.576086
,215982.450715,463012.26289
,216052.607447,463083.341734
,216106.584586,463167.292108
,216140.730625,463261.075056
,216153.365735,463360.077876
,216143.866558,463459.430723
,250064.975441,261185.130643
,250155.533564,261227.373958
,250239.289859,261281.85129
,250314.436918,261347.698204
,250379.443734,261423.573169
,250432.985892,261507.930348
,250473.972551,261599.051091
,250501.690918,261695.05038
,250518.154709,261793.649483
,250527.974348,261893.157945
,250535.814772,261992.849534
,250543.617381,262092.544118
,250551.419814,262192.23874
,250559.222492,262291.93332
,250567.025171,262391.6279
,250574.827821,262491.322474
,250582.630433,262591.017065
,250589.387968,262690.783299
,250592.303005,262790.733586
,250591.21877,262890.7205
,250586.136987,262990.584069
,250577.065792,263090.164546
,250564.019705,263189.302612
,250548.986453,263288.165611
,250533.953195,263387.028604
,250518.919939,263485.891598
,250505.371232,263584.980226
,250492.430343,263684.132078
,250483.464824,263783.722127
,250476.674865,263883.487981
,250466.323837,263982.943569
,250452.00392,264081.905667
,250433.738033,264180.215964
,250411.555394,264277.717179
,250385.491485,264374.253342
,250355.588009,264469.670004
,250321.892807,264563.814522
,250284.459781,264656.536289
,250243.348813,264747.686964
,250198.62567,264837.120726
,250150.361909,264924.694505
,250098.634741,265010.2682
,250043.526907,265093.704906
,249986.731585,265176.010324
,249929.936163,265258.315676
,249871.9062,265339.769065
,249815.110788,265422.074428
,249758.315376,265504.37978
,249701.519964,265586.685142
,249644.724552,265668.990494
,249587.92914,265751.295851
,249531.092664,265833.572768
,249472.694762,265914.744772
,249412.001814,265994.215372
,249349.063353,266071.919689
,249283.930761,266147.794293
,249216.657199,266221.777251
,249147.297588,266293.808174
,249075.908531,266363.828268
,249002.548312,266431.78037
,248927.276809,266497.60902
,248850.155468,266561.26048
,248771.422215,266622.910282
,248692.420509,266684.217872
,248613.418808,266745.525466
,248534.895381,266807.439845
,248458.370997,266871.805854
,248384.034254,266938.686447
,248311.967753,267008.00732
,248242.251549,267079.691454
,248174.965278,267153.656734
,248110.179262,267229.825864
,248047.967736,267308.111815
,247988.399817,267388.427611
,247931.541687,267470.684021
,247877.456514,267554.789658
,247826.204387,267640.651078
,247777.84225,267728.172889
,247732.423831,267817.257855
,247693.241323,267904.36585
,247654.042388,267996.355873
,247618.263397,268089.729674
,247581.440358,268182.691347
,247540.024483,268273.699786
,247494.120283,268362.528866
,247443.842513,268448.957713
,247390.562273,268533.580528
,247334.772008,268621.926905
,247281.378097,268706.478552
,247227.984196,268791.030188
,247174.590284,268875.581834
,247121.196383,268960.13348
,247067.802473,269044.685116
,247014.408572,269129.236762
,246961.014661,269213.788407
,246907.62076,269298.340043
,246854.226849,269382.891689
,246800.832948,269467.443334
,246747.439038,269551.99497
,246694.045137,269636.546615
,246640.651227,269721.09826
,246587.257316,269805.649895
,246533.907845,269890.22954
,246481.54757,269975.422757
,246431.993124,270062.271375
,246387.047638,270151.585048
,246347.426625,270243.384725
,246313.271,270337.35493
,246284.698928,270433.170597
,246261.809242,270530.500279
,246244.675037,270629.006409
,246232.669892,270728.274941
,246223.846615,270827.882437
,246215.897246,270930.639808
,246208.227651,271030.34471
,246200.558056,271130.049603
,246192.888461,271229.754495
,246185.218866,271329.459387
,246177.549271,271429.164279
,246168.886312,271528.782247
,246155.598307,271627.884419
,246137.38122,271726.199983
,246114.280465,271823.483931
,246086.353586,271919.493835
,246053.670195,272013.990437
,246016.311736,272106.73825
,245974.371301,272197.506146
,245928.027733,272286.10869
,245880.890675,272374.299724
,245836.763838,272464.025833
,245797.696829,272556.062654
,245764.108208,272650.237004
,245736.114159,272746.223146
,245713.811507,272843.689024
,245697.277347,272942.297469
,245686.015486,273041.652929
,245677.607895,273141.297379
,245668.862728,273243.533352
,245656.842222,273342.796289
,245638.933813,273441.162556
,245614.916484,273538.218218
,245584.884014,273633.584273
,245548.95368,273726.888317
,245507.265793,273817.766003
,245459.983146,273905.862455
,245407.435638,273990.927759
,245351.007882,274073.47627
,245291.084405,274153.523289
,245227.775958,274230.920891
,245161.25868,274305.580539
,245093.699547,274379.307413
,245026.140403,274453.034278
,244958.581264,274526.761147
,244891.022126,274600.488016
,244823.462993,274674.21489
,244755.903849,274747.941754
,244688.344711,274821.668622
,244620.785573,274895.395491
,244553.22643,274969.122355
,244485.667297,275042.849229
,244418.108159,275116.576097
,244350.549022,275190.302965
,244282.989879,275264.029829
,244215.430747,275337.756702
,244148.192957,275411.77425
,244083.708321,275488.194611
,244022.576545,275567.322647
,243964.911176,275649.011355
,243910.819347,275733.108999
,243860.401526,275819.45935
,243813.751395,275907.902014
,243770.955583,275998.272685
,243732.093611,276090.403498
,243697.237653,276184.123302
,243666.452476,276279.258008
,243638.536087,276375.281478
,243610.720996,276471.334631
,243582.905917,276567.387787
,243555.090826,276663.44094
,243527.064292,276759.431815
,243495.909975,276854.446483
,243460.741904,276948.049824
,243421.623756,277040.072371
,243378.626336,277130.347509
,243331.827506,277218.711801
,243282.991679,277305.975476
,243234.152066,277393.237035
,243185.312453,277480.498593
,243136.47284,277567.760152
,243087.633227,277655.021711
,243038.793614,277742.283269
,242989.953994,277829.544823
,242941.114381,277916.806381
,242892.274768,278004.067939
,242843.435155,278091.329497
,242794.595543,278178.591055
,242745.75593,278265.852613
,242696.916317,278353.114171
,242648.076697,278440.375724
,242599.237084,278527.637282
,242550.397472,278614.898839
,242501.56737,278702.165715
