"특별광역시도","흐림","1월",253,3,350,299,9,436,136,0,181,195,1,279,289,4,382
"특별광역시도","흐림","2월",169,2,241,189,3,284,153,0,206,233,4,309,183,2,241
"특별광역시도","흐림","3월",180,2,252,232,8,309,199,4,273,120,1,168,139,3,182
"특별광역시도","흐림","4월",189,4,252,216,4,322,235,3,364,91,1,136,131,2,200
"특별광역시도","흐림","5월",138,7,188,279,4,386,133,2,214,190,6,264,231,6,314
"특별광역시도","흐림","6월",189,1,263,223,3,325,198,5,281,198,4,290,208,2,263
"특별광역시도","흐림","7월",504,12,715,191,8,285,353,11,509,468,12,673,193,3,276
"특별광역시도","흐림","8월",359,11,502,222,3,372,228,4,314,486,4,674,330,5,419
"특별광역시도","흐림","9월",199,3,275,265,3,381,339,5,499,220,3,301,251,3,352
"특별광역시도","흐림","10월",178,9,260,208,5,324,185,2,262,90,3,132,182,3,235
"특별광역시도","흐림","11월",264,1,367,194,1,292,225,4,306,180,2,226,212,2,277
"특별광역시도","흐림","12월",298,8,448,238,3,322,238,0,313,168,2,235,219,2,293
"특별광역시도","비","전체",4443,58,6600,5700,77,8223,5681,64,8195,6352,65,9187,5286,65,7370
"특별광역시도","비","1월",120,2,195,178,4,265,66,2,93,609,10,870,203,4,269
"특별광역시도","비","2월",317,2,476,157,0,213,199,3,298,487,6,702,114,2,145
"특별광역시도","비","3월",304,2,483,648,7,923,366,2,527,244,5,340,572,2,822
"특별광역시도","비","4월",472,10,671,701,12,990,628,4,884,213,5,309,399,2,603
"특별광역시도","비","5월",189,0,287,755,10,1160,328,3,507,560,5,820,788,5,1124
"특별광역시도","비","6월",336,3,501,448,6,640,576,4,843,774,7,1166,534,5,708
"특별광역시도","비","7월",959,11,1412,494,6,709,811,12,1187,1335,10,1966,522,8,763
"특별광역시도","비","8월",776,7,1153,679,8,1003,473,4,672,1048,7,1493,854,8,1157
"특별광역시도","비","9월",324,4,490,595,12,875,893,14,1275,677,6,947,535,13,715
"특별광역시도","비","10월",358,13,519,492,7,693,597,7,848,78,1,111,411,5,614
"특별광역시도","비","11월",157,2,200,367,3,507,374,3,497,262,3,370,283,7,368
"특별광역시도","비","12월",131,2,213,186,2,245,370,6,564,65,0,93,71,4,82
"특별광역시도","안개","전체",22,1,37,18,3,19,15,0,23,10,1,15,14,1,21
"특별광역시도","안개","1월",2,0,2,1,0,1,1,0,1,-,-,-,3,0,6
"특별광역시도","안개","2월",-,-,-,1,0,1,2,0,2,-,-,-,1,0,1
"특별광역시도","안개","3월",2,0,4,5,2,6,2,0,5,3,1,5,4,0,7
"특별광역시도","안개","4월",3,1,5,1,0,1,1,0,3,1,0,1,-,-,-
"특별광역시도","안개","5월",1,0,2,2,1,1,1,0,1,1,0,1,-,-,-
"특별광역시도","안개","6월",-,-,-,-,-,-,2,0,3,-,-,-,-,-,-
"특별광역시도","안개","7월",-,-,-,-,-,-,-,-,-,-,-,-,1,0,1
"특별광역시도","안개","8월",-,-,-,-,-,-,-,-,-,1,0,1,-,-,-
"특별광역시도","안개","9월",1,0,1,-,-,-,1,0,1,-,-,-,1,0,2
"특별광역시도","안개","10월",4,0,6,-,-,-,-,-,-,-,-,-,-,-,-
"특별광역시도","안개","11월",7,0,15,6,0,6,2,0,3,-,-,-,4,1,4
"특별광역시도","안개","12월",2,0,2,2,0,3,3,0,4,4,0,7,-,-,-
"특별광역시도","눈","전체",438,6,672,483,4,724,97,0,139,157,0,232,463,3,706
"특별광역시도","눈","1월",206,4,316,232,3,373,13,0,24,5,0,6,235,2,361
"특별광역시도","눈","2월",42,0,71,116,1,163,76,0,103,93,0,141,101,0,151
"특별광역시도","눈","3월",2,0,2,23,0,32,2,0,2,1,0,1,4,0,4
"특별광역시도","눈","4월",-,-,-,1,0,1,-,-,-,-,-,-,-,-,-
"특별광역시도","눈","11월",26,0,33,44,0,58,-,-,-,-,-,-,1,0,1
"특별광역시도","눈","12월",162,2,250,67,0,97,6,0,10,58,0,84,122,1,189
"특별광역시도","기타/불명","전체",441,5,600,544,3,811,514,2,694,640,8,888,829,4,1095
"특별광역시도","기타/불명","1월",51,0,66,63,0,98,45,0,59,61,0,76,66,0,92
"특별광역시도","기타/불명","2월",38,0,54,48,1,71,32,0,53,59,0,81,58,0,80
"특별광역시도","기타/불명","3월",34,0,54,39,1,70,42,0,56,42,0,63,53,0,68
"특별광역시도","기타/불명","4월",21,0,24,42,0,54,33,0,42,50,1,68,56,0,79
"특별광역시도","기타/불명","5월",28,0,50,42,0,66,35,0,55,46,1,55,56,0,73
"특별광역시도","기타/불명","6월",20,0,20,56,0,80,33,0,47,43,2,58,62,0,80
"특별광역시도","기타/불명","7월",24,0,33,44,1,55,40,0,54,59,1,87,54,0,71
"특별광역시도","기타/불명","8월",31,2,34,43,0,69,47,0,63,66,0,93,63,0,73
"특별광역시도","기타/불명","9월",44,0,58,35,0,53,47,1,58,48,1,73,69,0,81
"특별광역시도","기타/불명","10월",43,1,61,44,0,61,46,1,63,54,0,82,92,1,124
"특별광역시도","기타/불명","11월",38,1,49,48,0,72,54,0,69,63,2,86,112,1,159
"특별광역시도","기타/불명","12월",69,1,97,40,0,62,60,0,75,49,0,66,88,2,115
"시도","맑음","전체",67170,1055,99203,65546,925,96965,67552,840,99863,61845,746,89735,57822,681,82406
"시도","맑음","1월",5361,97,8078,5191,63,7748,5269,87,7642,4932,59,7253,4255,50,6079
"시도","맑음","2월",4529,68,6777,5179,73,7816,4445,56,6826,4736,49,6894,4398,36,6407
"시도","맑음","3월",5481,81,7920,4890,58,7249,5440,65,8076,4661,69,6847,4682,43,6712
"시도","맑음","4월",5523,84,8181,5399,68,7936,5493,65,8249,5134,53,7473,5163,58,7391
"시도","맑음","5월",5883,87,8735,5438,70,8082,6503,79,9743,5309,62,7728,4553,63,6500
"시도","맑음","6월",5745,91,8334,5627,80,8166,5520,68,8260,5486,57,8013,4967,48,7135
"시도","맑음","7월",4841,75,7182,5689,76,8496,5224,54,7632,4720,41,6896,5194,58,7351
"시도","맑음","8월",5327,83,7997,5377,100,8076,5879,50,8892,4489,46,6652,4192,54,6028
"시도","맑음","9월",6465,102,9389,5353,78,8068,5271,83,7680,5299,83,7533,4740,57,6691
"시도","맑음","10월",5947,92,8972,6023,93,8690,6237,78,9050,6167,83,8965,5391,67,7604
"시도","맑음","11월",6318,101,9287,5800,77,8440,6456,67,9343,5690,82,8222,5153,78,7315
"시도","맑음","12월",5750,94,8351,5580,89,8198,5815,88,8470,5222,62,7259,5134,69,7193
"시도","흐림","전체",2185,62,3399,2194,63,3318,2076,47,2972,2349,53,3464,2211,57,3081
"시도","흐림","1월",206,3,342,264,6,411,121,4,180,187,7,257,263,2,371
"시도","흐림","2월",122,4,199,167,4,286,136,3,211,203,5,296,136,4,192
